concept:name,time:timestamp,case:concept:name
01_HOOFD_490_2,2014-02-27 00:00:00+01:00,9457704
01_HOOFD_110_0,2014-02-27 00:00:00+01:00,9457704
01_HOOFD_490_1a,2014-02-27 00:00:00+01:00,9457704
01_HOOFD_250_2,2014-02-27 00:00:00+01:00,9457704
01_HOOFD_250_1,2014-02-27 00:00:00+01:00,9457704
01_HOOFD_375,2014-02-27 00:00:00+01:00,9457704
01_HOOFD_195,2014-02-27 00:00:00+01:00,9457704
01_HOOFD_490_1,2014-02-27 00:00:00+01:00,9457704
01_HOOFD_370,2014-02-27 00:00:00+01:00,9457704
01_HOOFD_011,2014-02-27 00:00:00+01:00,9609455
01_HOOFD_020,2014-02-27 00:00:00+01:00,9609455
02_DRZ_010,2014-02-27 00:00:00+01:00,9609455
04_BPT_005,2014-02-27 00:00:00+01:00,9609455
01_HOOFD_065_0,2014-02-27 00:00:00+01:00,9609455
01_HOOFD_110_0,2014-02-27 00:00:00+01:00,9609455
01_HOOFD_100_0,2014-02-27 00:00:00+01:00,9609455
01_HOOFD_015,2014-02-27 00:00:00+01:00,9609455
01_HOOFD_061,2014-02-27 00:00:00+01:00,9609455
01_HOOFD_101,2014-02-27 00:00:00+01:00,9609455
01_HOOFD_011,2014-02-27 00:00:00+01:00,9612474
01_HOOFD_020,2014-02-27 00:00:00+01:00,9612474
02_DRZ_010,2014-02-27 00:00:00+01:00,9612474
04_BPT_005,2014-02-27 00:00:00+01:00,9612474
01_HOOFD_065_0,2014-02-27 00:00:00+01:00,9612474
01_HOOFD_110_0,2014-02-27 00:00:00+01:00,9612474
01_HOOFD_100_0,2014-02-27 00:00:00+01:00,9612474
01_HOOFD_015,2014-02-27 00:00:00+01:00,9612474
01_HOOFD_101,2014-02-27 00:00:00+01:00,9612474
01_HOOFD_010,2014-02-27 00:00:00+01:00,9612474
01_HOOFD_061,2014-02-27 00:00:00+01:00,9612474
01_HOOFD_010,2014-02-27 00:00:00+01:00,9623724
01_HOOFD_010,2014-02-27 00:00:00+01:00,9634805
_END_,2014-02-27 00:00:01+01:00,6364598
06_VD_060_2,2014-02-27 14:27:14+01:00,9082329
04_BPT_005,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_065_0,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_090,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_110_0,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_180,2014-02-28 00:00:00+01:00,7062666
08_AWB45_005,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_196,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_200,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_330,2014-02-28 00:00:00+01:00,7062666
09_AH_I_010,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_380,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_446,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_450,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_455,2014-02-28 00:00:00+01:00,7062666
10_UOV_010,2014-02-28 00:00:00+01:00,7062666
10_UOV_039,2014-02-28 00:00:00+01:00,7062666
10_UOV_050_0,2014-02-28 00:00:00+01:00,7062666
04_BPT_010,2014-02-28 00:00:00+01:00,7062666
04_BPT_020,2014-02-28 00:00:00+01:00,7062666
04_BPT_030,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_440_2,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_250_1,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_445,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_375,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_370,2014-02-28 00:00:00+01:00,7062666
10_UOV_050_3,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_465,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_195,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_459,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_250_2,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_440_1a,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_440_1,2014-02-28 00:00:00+01:00,7062666
04_BPT_029,2014-02-28 00:00:00+01:00,7062666
10_UOV_050_1,2014-02-28 00:00:00+01:00,7062666
04_BPT_021,2014-02-28 00:00:00+01:00,7062666
01_HOOFD_810,2014-02-28 00:00:00+01:00,7400998
01_BB_770,2014-02-28 00:00:00+01:00,7400998
01_BB_770,2014-02-28 00:00:00+01:00,9012111
01_HOOFD_810,2014-02-28 00:00:00+01:00,9012111
01_BB_770,2014-02-28 00:00:00+01:00,9014443
01_HOOFD_810,2014-02-28 00:00:00+01:00,9014443
01_HOOFD_810,2014-02-28 00:00:00+01:00,9043775
01_BB_770,2014-02-28 00:00:00+01:00,9043775
06_VD_060_2a,2014-02-28 00:00:00+01:00,9082329
08_AWB45_005,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_200,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_330,2014-02-28 00:00:00+01:00,9540271
09_AH_I_010,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_380,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_430,2014-02-28 00:00:00+01:00,9540271
11_AH_II_010,2014-02-28 00:00:00+01:00,9540271
13_CRD_010,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_480,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_490_2,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_491,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_180,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_494a,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_490_4,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_375,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_490_1a,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_250_2,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_370,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_195,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_250_1,2014-02-28 00:00:00+01:00,9540271
01_HOOFD_490_1,2014-02-28 00:00:00+01:00,9540271
08_AWB45_005,2014-02-28 00:00:00+01:00,9565244
08_AWB45_010,2014-02-28 00:00:00+01:00,9565244
08_AWB45_020_0,2014-02-28 00:00:00+01:00,9565244
01_HOOFD_180,2014-02-28 00:00:00+01:00,9565244
08_AWB45_020_2,2014-02-28 00:00:00+01:00,9565244
01_HOOFD_011,2014-02-28 00:00:00+01:00,9619198
01_HOOFD_020,2014-02-28 00:00:00+01:00,9619198
02_DRZ_010,2014-02-28 00:00:00+01:00,9619198
04_BPT_005,2014-02-28 00:00:00+01:00,9619198
01_HOOFD_065_0,2014-02-28 00:00:00+01:00,9619198
01_HOOFD_030_1,2014-02-28 00:00:00+01:00,9619198
01_HOOFD_061,2014-02-28 00:00:00+01:00,9619198
01_HOOFD_015,2014-02-28 00:00:00+01:00,9619198
01_HOOFD_011,2014-02-28 00:00:00+01:00,9622266
01_HOOFD_020,2014-02-28 00:00:00+01:00,9622266
02_DRZ_010,2014-02-28 00:00:00+01:00,9622266
01_HOOFD_050,2014-02-28 00:00:00+01:00,9622266
04_BPT_005,2014-02-28 00:00:00+01:00,9622266
01_HOOFD_065_0,2014-02-28 00:00:00+01:00,9622266
01_HOOFD_100_0,2014-02-28 00:00:00+01:00,9622266
01_HOOFD_061,2014-02-28 00:00:00+01:00,9622266
01_HOOFD_030_1,2014-02-28 00:00:00+01:00,9622266
01_HOOFD_101,2014-02-28 00:00:00+01:00,9622266
01_HOOFD_015,2014-02-28 00:00:00+01:00,9622266
04_BPT_005,2014-02-28 00:00:00+01:00,9623724
01_HOOFD_011,2014-02-28 00:00:00+01:00,9623724
01_HOOFD_020,2014-02-28 00:00:00+01:00,9623724
02_DRZ_010,2014-02-28 00:00:00+01:00,9623724
01_HOOFD_065_0,2014-02-28 00:00:00+01:00,9623724
01_HOOFD_110_0,2014-02-28 00:00:00+01:00,9623724
01_HOOFD_100_0,2014-02-28 00:00:00+01:00,9623724
01_HOOFD_030_1,2014-02-28 00:00:00+01:00,9623724
01_HOOFD_061,2014-02-28 00:00:00+01:00,9623724
01_HOOFD_101,2014-02-28 00:00:00+01:00,9623724
01_HOOFD_015,2014-02-28 00:00:00+01:00,9623724
01_HOOFD_030_2,2014-02-28 10:54:57+01:00,9623724
01_HOOFD_030_2,2014-02-28 11:13:27+01:00,9622266
10_UOV_050_2,2014-03-03 00:00:00+01:00,7062666
10_UOV_050_4,2014-03-03 00:00:00+01:00,7062666
08_AWB45_040,2014-03-03 00:00:00+01:00,9011176
08_AWB45_030,2014-03-03 00:00:00+01:00,9011176
08_AWB45_045,2014-03-03 00:00:00+01:00,9011176
01_HOOFD_510_2,2014-03-03 00:00:00+01:00,9410769
01_HOOFD_510_2a,2014-03-03 00:00:00+01:00,9410769
01_HOOFD_510_2,2014-03-03 00:00:00+01:00,9415247
01_HOOFD_510_2a,2014-03-03 00:00:00+01:00,9415247
01_HOOFD_011,2014-03-03 00:00:00+01:00,9634805
01_HOOFD_020,2014-03-03 00:00:00+01:00,9634805
02_DRZ_010,2014-03-03 00:00:00+01:00,9634805
04_BPT_005,2014-03-03 00:00:00+01:00,9634805
04_BPT_010,2014-03-03 00:00:00+01:00,9634805
04_BPT_020,2014-03-03 00:00:00+01:00,9634805
04_BPT_030,2014-03-03 00:00:00+01:00,9634805
01_HOOFD_065_0,2014-03-03 00:00:00+01:00,9634805
01_HOOFD_090,2014-03-03 00:00:00+01:00,9634805
01_HOOFD_110_0,2014-03-03 00:00:00+01:00,9634805
01_HOOFD_100_0,2014-03-03 00:00:00+01:00,9634805
01_HOOFD_015,2014-03-03 00:00:00+01:00,9634805
01_HOOFD_030_1,2014-03-03 00:00:00+01:00,9634805
01_HOOFD_101,2014-03-03 00:00:00+01:00,9634805
04_BPT_029,2014-03-03 00:00:00+01:00,9634805
04_BPT_021,2014-03-03 00:00:00+01:00,9634805
01_HOOFD_010,2014-03-03 00:00:00+01:00,9658627
06_VD_020,2014-03-04 00:00:00+01:00,9011176
06_VD_030_2,2014-03-04 00:00:00+01:00,9011176
03_VD_060_0,2014-03-04 00:00:00+01:00,9011176
08_AWB45_051_0,2014-03-04 00:00:00+01:00,9011176
06_VD_010,2014-03-04 00:00:00+01:00,9011176
01_HOOFD_193,2014-03-04 00:00:00+01:00,9011176
08_AWB45_005,2014-03-04 00:00:00+01:00,9011176
01_HOOFD_196,2014-03-04 00:00:00+01:00,9011176
01_HOOFD_200,2014-03-04 00:00:00+01:00,9011176
01_HOOFD_330,2014-03-04 00:00:00+01:00,9011176
09_AH_I_010,2014-03-04 00:00:00+01:00,9011176
01_HOOFD_380,2014-03-04 00:00:00+01:00,9011176
01_HOOFD_430,2014-03-04 00:00:00+01:00,9011176
01_HOOFD_250_2,2014-03-04 00:00:00+01:00,9011176
01_HOOFD_370,2014-03-04 00:00:00+01:00,9011176
06_VD_030_4,2014-03-04 00:00:00+01:00,9011176
06_VD_030_1,2014-03-04 00:00:00+01:00,9011176
01_HOOFD_195,2014-03-04 00:00:00+01:00,9011176
06_VD_060_3,2014-03-04 00:00:00+01:00,9011176
06_VD_035,2014-03-04 00:00:00+01:00,9011176
06_VD_030_3a,2014-03-04 00:00:00+01:00,9011176
01_HOOFD_375,2014-03-04 00:00:00+01:00,9011176
01_HOOFD_250_1,2014-03-04 00:00:00+01:00,9011176
06_VD_060_2a,2014-03-04 00:00:00+01:00,9011176
06_VD_030_1a,2014-03-04 00:00:00+01:00,9011176
08_AWB45_030,2014-03-04 00:00:00+01:00,9294701
08_AWB45_025,2014-03-04 00:00:00+01:00,9294701
08_AWB45_005,2014-03-04 00:00:00+01:00,9471821
08_AWB45_010,2014-03-04 00:00:00+01:00,9471821
08_AWB45_020_0,2014-03-04 00:00:00+01:00,9471821
01_HOOFD_180,2014-03-04 00:00:00+01:00,9471821
01_HOOFD_181,2014-03-04 00:00:00+01:00,9471821
01_HOOFD_030_2,2014-03-04 00:00:00+01:00,9634805
01_HOOFD_010,2014-03-04 00:00:00+01:00,9659664
06_VD_030_3,2014-03-04 10:10:05+01:00,9011176
06_VD_060_2,2014-03-04 10:12:51+01:00,9011176
01_HOOFD_516a,2014-03-05 00:00:00+01:00,8632892
08_AWB45_020_1,2014-03-05 00:00:00+01:00,9471821
08_AWB45_025,2014-03-05 00:00:00+01:00,9471821
08_AWB45_005,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_200,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_330,2014-03-05 00:00:00+01:00,9548111
09_AH_I_010,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_380,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_430,2014-03-05 00:00:00+01:00,9548111
11_AH_II_010,2014-03-05 00:00:00+01:00,9548111
13_CRD_010,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_480,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_490_2,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_491,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_180,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_375,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_490_4,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_370,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_250_2,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_490_1a,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_494a,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_490_1,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_195,2014-03-05 00:00:00+01:00,9548111
01_HOOFD_250_1,2014-03-05 00:00:00+01:00,9548111
08_AWB45_020_2,2014-03-05 09:22:12+01:00,9471821
10_UOV_070,2014-03-06 00:00:00+01:00,5173437
10_UOV_080,2014-03-06 00:00:00+01:00,5173437
10_UOV_120,2014-03-06 00:00:00+01:00,5173437
12_AP_UOV_010,2014-03-06 00:00:00+01:00,5173437
01_HOOFD_490_2,2014-03-06 00:00:00+01:00,5173437
01_HOOFD_500,2014-03-06 00:00:00+01:00,5173437
01_HOOFD_519,2014-03-06 00:00:00+01:00,5173437
01_HOOFD_495,2014-03-06 00:00:00+01:00,5173437
10_UOV_061,2014-03-06 00:00:00+01:00,5173437
01_HOOFD_490_4,2014-03-06 00:00:00+01:00,5173437
10_UOV_100,2014-03-06 00:00:00+01:00,5173437
01_HOOFD_510_1,2014-03-06 00:00:00+01:00,5173437
01_HOOFD_515,2014-03-06 00:00:00+01:00,5173437
10_UOV_065,2014-03-06 00:00:00+01:00,5173437
01_HOOFD_510_3,2014-03-06 00:00:00+01:00,5173437
01_HOOFD_490_1,2014-03-06 00:00:00+01:00,5173437
10_UOV_030a,2014-03-06 00:00:00+01:00,7062666
10_UOV_030,2014-03-06 00:00:00+01:00,7062666
01_BB_540,2014-03-06 00:00:00+01:00,9012111
01_HOOFD_809,2014-03-06 00:00:00+01:00,9012111
01_HOOFD_820,2014-03-06 00:00:00+01:00,9012111
01_HOOFD_814,2014-03-06 00:00:00+01:00,9012111
01_HOOFD_809c,2014-03-06 00:00:00+01:00,9012111
01_BB_775,2014-03-06 00:00:00+01:00,9012111
01_HOOFD_811,2014-03-06 00:00:00+01:00,9012111
01_HOOFD_815,2014-03-06 00:00:00+01:00,9012111
01_BB_540,2014-03-06 00:00:00+01:00,9014443
01_HOOFD_809c,2014-03-06 00:00:00+01:00,9014443
01_HOOFD_809,2014-03-06 00:00:00+01:00,9014443
01_BB_775,2014-03-06 00:00:00+01:00,9014443
01_HOOFD_820,2014-03-06 00:00:00+01:00,9014443
01_HOOFD_811,2014-03-06 00:00:00+01:00,9014443
01_HOOFD_815,2014-03-06 00:00:00+01:00,9014443
01_HOOFD_814,2014-03-06 00:00:00+01:00,9014443
01_BB_540,2014-03-06 00:00:00+01:00,9043775
01_HOOFD_815,2014-03-06 00:00:00+01:00,9043775
01_HOOFD_809,2014-03-06 00:00:00+01:00,9043775
01_HOOFD_814,2014-03-06 00:00:00+01:00,9043775
01_BB_775,2014-03-06 00:00:00+01:00,9043775
01_HOOFD_809c,2014-03-06 00:00:00+01:00,9043775
01_HOOFD_820,2014-03-06 00:00:00+01:00,9043775
01_HOOFD_811,2014-03-06 00:00:00+01:00,9043775
01_HOOFD_011,2014-03-06 00:00:00+01:00,9658627
01_HOOFD_020,2014-03-06 00:00:00+01:00,9658627
02_DRZ_010,2014-03-06 00:00:00+01:00,9658627
04_BPT_005,2014-03-06 00:00:00+01:00,9658627
01_HOOFD_065_0,2014-03-06 00:00:00+01:00,9658627
01_HOOFD_110_0,2014-03-06 00:00:00+01:00,9658627
01_HOOFD_100_0,2014-03-06 00:00:00+01:00,9658627
01_HOOFD_030_1,2014-03-06 00:00:00+01:00,9658627
01_HOOFD_101,2014-03-06 00:00:00+01:00,9658627
01_HOOFD_061,2014-03-06 00:00:00+01:00,9658627
01_HOOFD_015,2014-03-06 00:00:00+01:00,9658627
01_HOOFD_011,2014-03-06 00:00:00+01:00,9659664
01_HOOFD_020,2014-03-06 00:00:00+01:00,9659664
02_DRZ_010,2014-03-06 00:00:00+01:00,9659664
04_BPT_005,2014-03-06 00:00:00+01:00,9659664
01_HOOFD_065_0,2014-03-06 00:00:00+01:00,9659664
01_HOOFD_100_0,2014-03-06 00:00:00+01:00,9659664
01_HOOFD_101,2014-03-06 00:00:00+01:00,9659664
01_HOOFD_015,2014-03-06 00:00:00+01:00,9659664
01_HOOFD_030_1,2014-03-06 00:00:00+01:00,9659664
01_HOOFD_061,2014-03-06 00:00:00+01:00,9659664
01_HOOFD_010,2014-03-06 00:00:00+01:00,9691153
_END_,2014-03-06 00:00:01+01:00,9012111
_END_,2014-03-06 00:00:01+01:00,9014443
_END_,2014-03-06 00:00:01+01:00,9043775
01_HOOFD_030_2,2014-03-06 12:53:21+01:00,9659664
01_HOOFD_510_4,2014-03-06 16:15:14+01:00,5173437
01_HOOFD_500,2014-03-07 00:00:00+01:00,2929114
01_HOOFD_510_1,2014-03-07 00:00:00+01:00,2929114
01_HOOFD_520,2014-03-07 00:00:00+01:00,2929114
01_HOOFD_010,2014-03-07 00:00:00+01:00,9725997
01_HOOFD_510_2,2014-03-10 00:00:00+01:00,2929114
01_HOOFD_510_2,2014-03-10 00:00:00+01:00,5173437
08_AWB45_005,2014-03-10 00:00:00+01:00,9385395
08_AWB45_010,2014-03-10 00:00:00+01:00,9385395
08_AWB45_020_0,2014-03-10 00:00:00+01:00,9385395
01_HOOFD_180,2014-03-10 00:00:00+01:00,9385395
08_AWB45_005,2014-03-10 00:00:00+01:00,9508399
08_AWB45_010,2014-03-10 00:00:00+01:00,9508399
08_AWB45_020_0,2014-03-10 00:00:00+01:00,9508399
01_HOOFD_180,2014-03-10 00:00:00+01:00,9508399
08_AWB45_040,2014-03-10 00:00:00+01:00,9565244
08_AWB45_030,2014-03-10 00:00:00+01:00,9565244
08_AWB45_020_1,2014-03-10 00:00:00+01:00,9565244
08_AWB45_045,2014-03-10 00:00:00+01:00,9565244
08_AWB45_025,2014-03-10 00:00:00+01:00,9565244
01_HOOFD_011,2014-03-10 00:00:00+01:00,9691153
01_HOOFD_020,2014-03-10 00:00:00+01:00,9691153
01_HOOFD_015,2014-03-10 00:00:00+01:00,9691153
01_HOOFD_030_1,2014-03-10 00:00:00+01:00,9691153
08_AWB45_051_0,2014-03-11 00:00:00+01:00,8283472
06_VD_010,2014-03-11 00:00:00+01:00,8315841
06_VD_020,2014-03-11 00:00:00+01:00,8315841
06_VD_030_2,2014-03-11 00:00:00+01:00,8315841
03_VD_060_0,2014-03-11 00:00:00+01:00,8315841
06_VD_030_4,2014-03-11 00:00:00+01:00,8315841
06_VD_060_2a,2014-03-11 00:00:00+01:00,8315841
06_VD_060_3,2014-03-11 00:00:00+01:00,8315841
06_VD_030_3a,2014-03-11 00:00:00+01:00,8315841
06_VD_035,2014-03-11 00:00:00+01:00,8315841
06_VD_030_1a,2014-03-11 00:00:00+01:00,8315841
06_VD_030_1,2014-03-11 00:00:00+01:00,8315841
01_BB_540,2014-03-11 00:00:00+01:00,8319149
01_HOOFD_809c,2014-03-11 00:00:00+01:00,8319149
01_HOOFD_811,2014-03-11 00:00:00+01:00,8319149
01_BB_775,2014-03-11 00:00:00+01:00,8319149
01_HOOFD_809,2014-03-11 00:00:00+01:00,8319149
01_BB_540,2014-03-11 00:00:00+01:00,8520738
01_BB_775,2014-03-11 00:00:00+01:00,8520738
01_HOOFD_809c,2014-03-11 00:00:00+01:00,8520738
01_HOOFD_809,2014-03-11 00:00:00+01:00,8520738
08_AWB45_070_3,2014-03-11 00:00:00+01:00,8994782
08_AWB45_070_3a,2014-03-11 00:00:00+01:00,8994782
08_AWB45_090_2,2014-03-11 00:00:00+01:00,8994782
08_AWB45_090_2a,2014-03-11 00:00:00+01:00,8994782
08_AWB45_040,2014-03-11 00:00:00+01:00,9294701
08_AWB45_045,2014-03-11 00:00:00+01:00,9294701
01_HOOFD_500,2014-03-11 00:00:00+01:00,9354048
01_HOOFD_510_0,2014-03-11 00:00:00+01:00,9354048
01_HOOFD_515,2014-03-11 00:00:00+01:00,9354048
01_HOOFD_510_1,2014-03-11 00:00:00+01:00,9354048
01_HOOFD_495,2014-03-11 00:00:00+01:00,9354048
01_HOOFD_510_4,2014-03-11 00:00:00+01:00,9354048
01_HOOFD_510_3,2014-03-11 00:00:00+01:00,9354048
08_AWB45_020_2,2014-03-11 00:00:00+01:00,9385395
08_AWB45_025,2014-03-11 00:00:00+01:00,9385395
08_AWB45_020_1,2014-03-11 00:00:00+01:00,9385395
08_AWB45_025,2014-03-11 00:00:00+01:00,9508399
08_AWB45_020_1,2014-03-11 00:00:00+01:00,9508399
01_HOOFD_500,2014-03-11 00:00:00+01:00,9548111
01_HOOFD_510_0,2014-03-11 00:00:00+01:00,9548111
01_HOOFD_495,2014-03-11 00:00:00+01:00,9548111
01_HOOFD_510_4,2014-03-11 00:00:00+01:00,9548111
01_HOOFD_510_3,2014-03-11 00:00:00+01:00,9548111
01_HOOFD_510_1,2014-03-11 00:00:00+01:00,9548111
01_HOOFD_515,2014-03-11 00:00:00+01:00,9548111
01_HOOFD_030_2,2014-03-11 00:00:00+01:00,9691153
01_HOOFD_010,2014-03-11 00:00:00+01:00,9716323
01_HOOFD_010,2014-03-11 00:00:00+01:00,9716526
01_HOOFD_010,2014-03-11 00:00:00+01:00,9730398
01_HOOFD_010,2014-03-11 00:00:00+01:00,9733006
_END_,2014-03-11 00:00:01+01:00,8283472
08_AWB45_020_2,2014-03-11 08:42:06+01:00,9508399
06_VD_030_3,2014-03-11 09:25:30+01:00,8315841
06_VD_060_2,2014-03-11 09:31:58+01:00,8315841
01_BB_770,2014-03-11 11:55:36+01:00,8319149
_END_,2014-03-11 11:55:37+01:00,8319149
01_BB_770,2014-03-11 12:02:13+01:00,8520738
_END_,2014-03-11 12:02:14+01:00,8520738
01_HOOFD_530,2014-03-12 00:00:00+01:00,2929114
01_HOOFD_193,2014-03-12 00:00:00+01:00,9294701
08_AWB45_005,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_196,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_200,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_330,2014-03-12 00:00:00+01:00,9294701
09_AH_I_010,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_380,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_430,2014-03-12 00:00:00+01:00,9294701
11_AH_II_010,2014-03-12 00:00:00+01:00,9294701
13_CRD_010,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_480,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_490_2,2014-03-12 00:00:00+01:00,9294701
08_AWB45_051_0,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_490_1,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_370,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_250_2,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_490_1a,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_250_1,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_195,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_375,2014-03-12 00:00:00+01:00,9294701
01_HOOFD_500,2014-03-12 00:00:00+01:00,9446160
01_HOOFD_510_0,2014-03-12 00:00:00+01:00,9446160
01_HOOFD_495,2014-03-12 00:00:00+01:00,9446160
01_HOOFD_510_3,2014-03-12 00:00:00+01:00,9446160
01_HOOFD_510_1,2014-03-12 00:00:00+01:00,9446160
01_HOOFD_510_4,2014-03-12 00:00:00+01:00,9446160
01_HOOFD_515,2014-03-12 00:00:00+01:00,9446160
01_HOOFD_500,2014-03-12 00:00:00+01:00,9540271
01_HOOFD_510_0,2014-03-12 00:00:00+01:00,9540271
01_HOOFD_510_4,2014-03-12 00:00:00+01:00,9540271
01_HOOFD_510_1,2014-03-12 00:00:00+01:00,9540271
01_HOOFD_495,2014-03-12 00:00:00+01:00,9540271
01_HOOFD_510_3,2014-03-12 00:00:00+01:00,9540271
01_HOOFD_515,2014-03-12 00:00:00+01:00,9540271
01_HOOFD_030_2,2014-03-12 00:00:00+01:00,9619198
01_HOOFD_010,2014-03-12 00:00:00+01:00,9726383
01_HOOFD_010,2014-03-12 00:00:00+01:00,9837234
01_HOOFD_516,2014-03-13 00:00:00+01:00,5173437
01_HOOFD_491,2014-03-13 00:00:00+01:00,9294701
01_HOOFD_494a,2014-03-13 00:00:00+01:00,9294701
01_HOOFD_490_4,2014-03-13 00:00:00+01:00,9294701
01_HOOFD_490_5,2014-03-13 00:00:00+01:00,9354048
01_HOOFD_510_2,2014-03-13 00:00:00+01:00,9354048
01_HOOFD_510_2a,2014-03-13 00:00:00+01:00,9354048
01_HOOFD_490_5a,2014-03-13 00:00:00+01:00,9354048
01_HOOFD_490_5a,2014-03-13 00:00:00+01:00,9446160
01_HOOFD_510_2a,2014-03-13 00:00:00+01:00,9446160
01_HOOFD_490_5,2014-03-13 00:00:00+01:00,9446160
01_HOOFD_510_2,2014-03-13 00:00:00+01:00,9446160
01_HOOFD_510_2a,2014-03-13 00:00:00+01:00,9540271
01_HOOFD_510_2,2014-03-13 00:00:00+01:00,9540271
01_HOOFD_490_5,2014-03-13 00:00:00+01:00,9540271
01_HOOFD_490_5a,2014-03-13 00:00:00+01:00,9540271
08_AWB45_005,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_200,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_330,2014-03-13 00:00:00+01:00,9546721
09_AH_I_010,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_380,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_430,2014-03-13 00:00:00+01:00,9546721
11_AH_II_010,2014-03-13 00:00:00+01:00,9546721
13_CRD_010,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_480,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_490_2,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_180,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_250_2,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_195,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_250_1,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_490_1a,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_490_1,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_370,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_375,2014-03-13 00:00:00+01:00,9546721
01_HOOFD_510_2a,2014-03-13 00:00:00+01:00,9548111
01_HOOFD_490_5a,2014-03-13 00:00:00+01:00,9548111
01_HOOFD_510_2,2014-03-13 00:00:00+01:00,9548111
